# Ch1	Ch2		Ch3		Ch4
1.251	0.907	2.441	1.983
1.173	0.797	2.403	2.007
1.307	0.809	2.229	1.991
1.194	0.880	2.331	1.931
1.210	0.817	2.358	2.027
1.281	0.804	2.221	2.008
1.252	0.903	2.230	1.946
1.214	0.840	2.424	1.990
1.327	0.804	2.229	2.035
1.217	0.885	2.383	2.029
1.225	0.808	2.322	2.001
1.291	0.817	2.197	2.010
1.244	0.882	2.372	1.941
1.202	0.817	2.377	1.970
1.285	0.811	2.226	1.991
1.250	0.893	2.373	1.936
1.217	0.814	2.424	1.940
1.307	0.816	2.229	2.035
1.198	0.895	2.229	1.991
1.198	0.804	2.427	1.994
1.276	0.808	2.229	2.007
1.251	0.878	2.364	1.933
1.185	0.840	2.403	1.997
1.314	0.801	2.207	2.039
1.217	0.887	2.371	1.945
1.251	0.808	2.390	1.935
1.301	0.800	2.243	2.035
1.240	0.903	2.222	2.029
1.198	0.803	2.429	2.001
1.301	0.804	2.215	2.004
1.236	0.883	2.351	1.940
1.207	0.838	2.451	2.007
1.283	0.837	2.203	2.018
1.207	0.895	2.281	1.941
1.198	0.804	2.423	1.936
1.282	0.814	2.238	2.009
1.234	0.898	2.242	1.961
1.156	0.863	2.424	2.001
1.279	0.817	2.222	2.010
1.225	1.028	2.230	1.931
1.206	0.814	2.409	1.996
1.263	0.795	2.229	1.994
1.243	0.899	2.308	1.927
1.182	0.850	2.334	1.927
1.302	0.766	2.219	2.023
1.238	0.890	2.351	1.944
1.205	0.811	2.358	1.990
1.302	0.795	2.235	2.033
1.224	0.903	2.321	1.930
1.188	0.808	2.429	2.001
1.275	0.788	2.238	1.977
1.251	0.876	2.284	1.932
1.202	0.845	2.295	1.940
1.282	0.814	2.224	2.009
1.205	0.891	2.338	1.925
1.198	0.811	2.397	1.997
1.243	0.790	2.237	2.048
1.243	0.879	2.361	1.936
1.168	0.860	2.413	1.996
1.282	0.779	2.243	2.009
1.218	0.917	2.281	1.930
1.195	0.837	2.423	2.007
1.247	0.793	2.226	2.029
1.233	0.901	2.249	1.932
1.179	0.838	2.409	2.009
1.250	0.798	2.222	2.001
1.234	0.888	2.361	1.961
1.183	0.817	2.416	1.989
1.301	0.827	2.429	2.002
1.211	0.898	2.322	1.931
1.213	0.838	2.403	2.003
1.253	0.779	2.252	2.022
1.252	0.882	2.338	2.020
1.159	0.853	2.424	1.970
1.269	0.804	2.245	2.042
1.218	0.867	2.371	2.004
1.195	0.820	2.424	2.009
1.234	0.786	2.449	2.004
1.231	0.891	2.334	1.943
1.206	0.832	2.429	1.994
1.247	0.799	2.215	2.023
1.237	0.885	2.351	1.925
1.207	0.774	2.397	1.987
1.261	0.774	2.243	2.048
1.198	0.904	2.351	2.035
1.204	0.824	2.425	1.984
1.256	0.787	2.229	2.042
1.250	0.866	2.333	1.945
1.184	0.860	2.424	1.965
1.295	0.786	2.238	2.047
1.265	0.870	2.377	1.938
1.195	0.853	2.410	1.987
1.276	0.779	2.226	2.007
1.234	0.863	2.320	2.035
1.184	0.827	2.410	1.996
1.253	0.779	2.242	2.035
1.231	0.907	2.346	1.945
1.158	0.870	2.403	2.002
1.245	0.704	2.222	2.035
1.211	0.876	2.346	1.930
1.210	0.824	2.404	1.952
1.276	0.795	2.228	2.023
1.256	0.883	2.251	2.043
1.155	0.857	2.410	1.996
1.261	0.793	2.230	2.042
1.222	0.887	2.295	1.951
1.210	0.833	2.403	1.990
1.279	0.786	2.237	2.055
1.266	0.883	2.322	1.829
1.177	0.844	2.411	1.945
1.240	0.808	2.237	2.048
1.231	0.883	2.308	1.952
1.172	0.837	2.423	2.002
1.260	0.817	2.242	2.035
1.211	0.854	2.255	1.965
1.195	0.820	2.423	1.986
1.219	0.814	2.203	2.048
1.237	0.882	2.321	1.957
1.158	0.857	2.424	1.945
1.262	0.801	2.243	1.894
1.214	0.876	2.321	1.932
1.219	0.808	2.409	1.989
1.224	0.781	2.245	1.985
1.262	0.857	2.308	1.945
1.190	0.838	2.391	1.977
1.243	0.795	2.229	1.977
1.247	0.877	2.334	1.944
1.158	0.850	2.210	1.961
1.260	0.824	2.243	2.042
1.205	0.857	2.267	1.939
1.184	0.840	2.301	1.997
1.221	0.814	2.243	2.042
1.237	0.874	2.294	1.945
1.166	0.857	2.424	1.997
1.261	0.801	2.242	1.973
1.218	0.895	2.338	1.960
1.205	0.832	2.423	1.990
1.289	0.778	2.226	2.035
1.227	0.902	2.242	1.974
1.169	0.851	2.424	1.996
1.243	0.801	2.229	2.206
1.234	0.890	2.371	1.965
1.175	0.833	2.416	1.984
1.248	0.775	2.238	1.973
1.205	0.898	2.322	1.944
1.187	0.832	2.426	1.990
1.221	0.786	2.229	2.048
1.243	0.883	2.325	1.974
1.198	0.853	2.424	1.996
1.276	0.791	2.106	2.048
1.214	0.860	2.308	2.048
1.198	0.840	2.424	1.990
1.235	0.792	2.368	1.984
1.250	0.876	2.295	1.945
1.181	0.850	2.375	1.974
1.248	0.779	2.242	2.061
1.262	0.879	2.364	1.960
1.155	0.850	2.424	1.990
1.260	0.800	2.243	2.042
1.204	0.885	2.263	2.024
1.195	0.857	2.410	2.003
1.222	0.741	2.381	1.946
1.247	0.867	2.223	1.977
1.168	0.822	2.423	1.971
1.262	0.770	2.243	2.048
1.230	0.841	2.281	1.931
1.190	0.838	2.378	1.974
1.235	0.803	2.276	2.023
1.281	0.863	2.223	2.040
1.190	0.844	2.416	1.997
1.221	0.781	2.223	2.034
1.234	0.860	2.249	2.068
1.179	0.825	2.404	1.977
1.260	0.817	2.242	2.028
1.238	0.847	2.255	1.968
1.195	0.850	2.410	2.013
1.223	0.779	2.243	2.048
1.250	0.866	2.251	2.061
1.191	0.840	2.410	2.003
1.261	0.773	2.243	2.042
1.255	0.863	2.294	1.944
1.193	0.930	2.413	1.977
1.233	0.804	2.243	2.055
1.208	0.857	2.236	1.977
1.166	0.820	2.400	1.957
1.240	0.783	2.242	2.039
1.214	0.854	2.223	2.045
1.181	0.860	2.404	1.973
1.261	0.775	2.232	2.042
1.243	0.858	2.281	1.919
1.230	0.896	2.423	1.974
1.232	0.781	2.243	2.052
1.237	0.834	2.255	1.968
1.204	0.857	2.450	1.952
1.248	0.852	2.274	2.048
1.231	0.866	2.294	1.985
1.152	0.861	2.378	1.955
1.249	0.808	2.263	2.048
1.229	0.841	2.321	1.960
1.190	0.854	2.391	1.933
1.222	0.779	2.229	2.050
1.301	0.841	2.358	1.952
1.172	0.895	2.424	1.961
1.264	0.765	2.238	2.048
1.223	0.820	2.313	1.990
1.191	0.860	2.368	1.961
1.255	0.776	2.242	2.040
1.249	0.889	2.249	1.944
1.210	0.857	2.384	1.972
1.221	0.779	2.224	1.946
1.275	0.834	2.242	1.974
1.165	0.895	2.263	1.968
1.262	0.779	2.242	2.036
1.237	0.836	2.287	1.965
1.210	0.868	2.391	1.974
1.242	0.773	2.236	2.048
1.249	0.847	2.334	1.965
1.197	0.844	2.381	1.974
1.223	0.781	2.230	1.960
1.294	0.863	2.307	1.965
1.198	0.857	2.387	1.920
1.255	0.776	2.185	2.023
1.223	0.825	2.322	1.965
1.233	0.846	2.423	1.990
1.229	0.787	2.291	2.027
1.255	0.830	2.236	1.974
1.187	0.901	2.343	1.961
1.262	0.791	2.242	1.977
1.268	0.862	2.281	1.960
1.210	0.902	2.410	1.946
1.245	0.791	2.236	2.036
1.223	0.847	2.307	1.985
1.204	0.858	2.397	1.961
1.229	0.787	2.226	2.074
1.255	0.941	2.338	2.037
1.181	0.850	2.387	1.990
1.264	0.804	2.368	1.977
1.275	0.863	2.249	1.952
1.246	0.857	2.383	1.948
1.243	0.776	2.236	2.037
1.268	0.836	2.281	1.971
1.238	0.851	2.381	1.933
1.219	0.776	2.246	2.036
1.262	0.847	2.307	2.050
1.207	0.850	2.368	1.968
1.248	0.733	2.400	1.974
1.229	0.863	2.249	1.974
1.252	0.879	2.368	1.948
1.221	0.791	2.292	2.052
1.288	0.862	2.230	1.971
1.220	0.857	2.371	1.960
1.272	0.786	2.249	2.023
1.262	0.849	2.210	2.036
1.230	0.890	2.394	1.936
1.256	0.789	2.331	2.036
1.243	0.857	2.266	1.968
1.233	0.850	2.376	1.927
1.227	0.776	2.164	2.023
1.281	0.854	2.215	1.961
1.189	0.878	2.381	2.007
1.271	0.798	2.226	2.027
1.249	0.836	2.280	2.023
1.198	0.840	2.370	1.985
1.252	0.781	2.291	2.048
1.275	0.873	2.308	1.968
1.197	0.860	2.368	1.936
1.214	0.791	2.249	2.036
1.301	0.844	2.249	1.965
1.212	0.887	2.376	1.952
1.265	0.804	2.243	2.036
1.256	0.815	2.259	1.998
1.249	0.870	2.368	1.965
1.239	0.791	2.242	2.049
1.262	0.816	2.313	1.973
1.198	0.863	2.371	1.987
1.256	0.787	2.252	2.050
1.268	0.866	2.265	1.936
1.214	0.857	2.368	1.968
1.253	0.776	2.358	2.014
1.249	0.839	2.209	1.968
1.210	0.866	2.381	2.009
1.239	0.794	2.259	2.101
1.307	0.823	2.186	1.985
1.194	0.882	2.400	1.933
1.235	0.778	2.239	1.977
1.294	0.829	2.210	1.977
1.216	0.888	2.213	1.985
1.252	0.786	2.242	2.007
1.278	0.727	2.262	1.951
1.246	0.879	2.368	1.946
1.225	0.811	2.252	2.023
1.294	0.817	2.202	1.974
1.217	0.893	2.383	1.930
1.265	0.804	2.280	1.946
1.265	0.824	2.107	1.961
1.210	0.886	2.203	1.974
1.262	0.803	2.249	2.004
1.301	0.833	2.197	1.985
1.198	0.862	2.381	1.946
1.233	0.754	2.255	2.048
1.297	0.826	2.213	1.968
1.188	0.875	2.378	1.960
1.262	0.778	2.398	1.952
1.272	0.829	2.236	1.998
1.220	0.888	2.376	1.940
1.227	0.811	2.304	2.004
1.288	0.824	2.204	1.985
1.220	0.854	2.373	1.948
1.272	0.797	2.278	2.009
1.275	0.810	2.210	1.981
1.204	0.802	2.381	1.944
1.246	0.798	2.237	1.946
1.275	0.833	2.212	1.987
1.227	0.850	2.381	1.946
1.223	0.771	2.275	2.007
1.317	0.842	2.215	1.985
1.218	0.901	2.381	1.977
1.265	0.798	2.262	2.007
1.291	0.826	2.210	2.048
1.252	0.863	2.391	1.985
1.243	0.810	2.387	1.907
1.294	0.826	2.202	1.972
1.233	0.912	2.376	1.946
1.227	0.791	2.239	2.024
1.265	0.810	2.189	1.985
1.194	0.904	2.368	1.940
1.261	0.779	2.325	2.037
1.239	0.814	2.209	2.036
1.256	0.862	2.368	1.973
1.229	0.802	2.249	2.027
1.307	0.811	2.202	2.018
1.183	0.887	2.370	1.907
1.265	0.804	2.278	2.018
1.301	0.849	2.205	1.977
1.239	0.866	2.342	1.931
1.251	0.785	2.403	2.030
1.272	0.817	2.177	2.037
1.198	0.854	2.381	1.974
1.214	0.795	2.265	2.023
1.320	0.804	2.210	1.953
1.244	0.882	2.381	1.931
1.252	0.798	2.383	2.036
1.286	0.814	2.205	1.965
1.236	0.904	2.368	1.985
1.227	0.797	2.319	2.007
1.249	0.817	2.255	2.039
1.246	0.892	2.374	1.949
1.204	0.814	2.239	2.039
1.291	0.817	2.210	1.985
1.220	0.928	2.377	1.943
1.244	0.798	2.351	2.014
1.294	0.830	2.202	2.007
1.263	0.904	2.375	2.004
1.249	0.784	2.383	1.994
1.272	0.830	2.202	1.988
1.238	0.875	2.372	1.955
1.220	0.798	2.402	2.017
1.301	0.804	2.215	2.129
1.201	0.897	2.375	1.931
1.259	0.797	2.239	2.007
1.278	0.804	2.215	1.978
1.223	0.895	2.381	1.985
1.240	0.807	2.351	2.050
1.305	0.816	2.236	1.973
1.223	0.888	2.372	1.935
1.249	0.804	2.249	2.014
1.276	0.857	2.222	1.985
1.201	0.895	2.363	1.951
1.252	0.804	2.280	1.974
1.276	0.801	2.203	2.023
1.251	0.895	2.249	2.023
1.184	0.759	2.377	2.007
1.305	0.816	2.213	1.985
1.201	0.898	2.378	1.946
1.236	0.804	2.324	2.007
1.302	0.811	2.189	2.004
1.214	0.886	2.360	1.933
1.246	0.824	2.424	1.927
1.234	0.808	2.238	2.004
1.250	0.895	2.246	1.985
1.225	0.827	2.383	2.001
1.320	0.823	2.203	1.991
1.251	0.871	2.368	1.932
1.268	0.794	2.292	1.996
1.266	0.808	2.222	1.991
1.231	0.904	2.361	1.981
1.231	0.810	2.305	1.931
1.276	0.820	2.209	1.985
1.252	0.895	2.377	1.936
1.206	0.817	2.305	2.037
1.307	0.804	2.243	1.972
1.207	0.878	2.373	1.933
1.227	0.811	2.358	2.009
1.283	0.830	2.223	1.984
1.251	0.903	2.377	1.930
1.252	0.804	2.371	1.943
1.307	0.801	2.197	2.029
1.241	0.904	2.354	1.941
1.201	0.797	2.249	1.978
1.323	0.862	2.209	1.973
1.217	0.902	2.371	1.931
1.273	0.803	2.409	2.007
1.289	0.823	2.203	2.023
1.250	0.895	2.373	1.931
1.239	0.832	2.383	1.940
1.292	0.830	2.188	2.001
1.239	0.895	2.348	1.933
1.217	0.798	2.293	1.993
1.276	0.817	2.213	1.985
1.214	0.904	2.377	1.930
1.268	0.811	2.332	2.009
1.263	0.804	2.203	2.075
1.263	0.895	2.308	1.946
1.225	0.829	2.377	1.983
1.315	0.811	2.203	2.048
1.217	0.895	2.333	1.944
1.227	0.838	2.424	2.039
1.302	0.798	2.202	1.985
1.212	0.936	2.359	1.994
1.268	0.808	2.383	2.007
1.289	0.753	2.374	2.000
1.259	0.895	2.236	1.870
1.174	0.820	2.423	1.996
1.317	0.830	2.202	1.985
1.220	0.883	2.346	1.944
1.173	0.797	2.424	2.009
1.285	0.817	2.242	1.994
1.214	0.895	2.372	2.007
1.218	0.822	2.383	2.020
1.270	0.775	2.319	1.981
1.250	0.895	2.346	2.002
1.225	0.817	2.351	2.039
1.317	0.814	2.218	1.991
1.239	0.895	2.358	1.954
1.217	0.811	2.383	2.036
1.272	0.817	2.244	2.001
1.198	0.888	2.242	1.985
1.199	0.809	2.409	2.027
1.279	0.811	2.202	1.991
1.257	0.895	2.372	1.931
1.214	0.766	2.403	2.009
1.290	0.790	2.215	1.985
1.220	0.893	2.371	1.944
1.227	0.832	2.424	2.009
1.301	0.820	2.222	2.004
1.233	0.895	2.281	2.010
1.214	0.843	2.425	2.007
1.240	0.817	2.202	1.985
1.263	0.898	2.348	1.931
1.198	0.838	2.383	2.007
1.266	0.817	2.188	2.020
1.224	0.901	2.371	1.931
1.227	0.832	2.411	1.944
1.296	0.811	2.203	1.973
1.218	0.888	2.171	2.035
1.265	0.838	2.378	1.990
1.240	0.801	2.238	1.998
1.231	0.878	2.301	1.951
1.211	0.814	2.423	1.994
1.255	0.779	2.235	2.004
1.244	0.901	2.377	1.990
1.239	0.872	2.423	1.928
1.250	0.817	2.248	1.985
1.225	0.901	2.361	1.919
1.231	0.810	2.383	2.001
1.273	0.808	2.229	1.991
1.225	0.878	2.334	1.957
1.173	0.857	2.383	1.977
1.315	0.801	2.215	1.998
1.220	0.899	2.348	1.931
1.241	0.811	2.358	1.945
1.296	0.798	2.202	2.046
1.214	0.885	2.255	1.944
1.198	0.827	2.467	2.007
1.240	0.786	2.258	2.007
1.237	0.907	2.346	1.932
1.206	0.838	2.429	2.001
1.314	0.782	2.243	1.994
1.235	0.898	2.351	1.971
1.198	0.820	2.294	1.945
1.314	0.808	2.213	2.007
1.227	0.863	2.294	1.842
1.192	0.820	2.427	1.977
1.276	0.800	2.243	2.010
1.235	0.885	2.340	1.968
1.171	0.808	2.416	2.004
1.310	0.801	2.229	1.943
1.233	0.895	2.348	1.932
1.184	0.835	2.242	1.930
1.314	0.811	2.229	2.059
1.198	0.899	2.338	1.946
1.198	0.827	2.427	2.009
1.227	0.817	2.229	2.035
1.252	0.904	2.374	1.943
1.218	0.830	2.425	2.003
1.276	0.795	2.227	2.007
1.231	0.877	2.373	1.944
1.225	0.857	2.426	1.990
1.272	0.824	2.235	2.027
1.218	0.870	2.294	1.951
1.236	0.811	2.383	1.987
1.263	0.791	2.201	2.008
1.250	0.898	2.295	2.048
1.191	0.838	2.432	1.997
1.285	0.824	2.429	1.994
1.244	0.896	2.351	1.899
1.155	0.843	2.416	2.007
1.247	0.795	2.226	1.998
1.212	0.891	2.282	1.944
1.193	0.850	2.449	1.977
1.289	0.783	2.202	2.042
1.254	0.885	2.295	2.048
1.172	0.824	2.356	1.987
1.240	0.801	2.427	1.984
1.236	0.874	2.335	1.945
1.158	0.830	2.429	1.983
1.309	0.814	2.203	1.998
1.208	0.891	2.313	1.944
1.224	0.858	2.458	1.997
1.248	0.800	2.229	2.023
1.235	0.866	2.374	2.042
1.198	0.819	2.411	1.996
1.248	0.801	2.243	2.035
1.246	0.870	2.267	1.939
1.161	0.840	2.390	1.970
1.328	0.795	2.229	2.007
1.208	0.895	2.334	1.952
1.205	0.816	2.403	1.913
1.243	0.788	2.232	1.996
1.231	0.883	2.243	2.035
1.179	0.846	2.450	2.002
1.221	0.801	2.250	2.028
1.246	0.885	2.282	1.930
1.159	0.866	2.552	1.977
1.256	0.824	2.229	2.027
1.228	0.882	2.348	1.952
1.195	0.814	2.423	1.961
1.231	0.801	2.255	2.023
1.225	0.860	2.248	2.010
1.190	0.814	2.424	1.977
1.253	0.803	2.217	2.055
1.243	0.883	2.295	1.932
1.164	0.863	2.423	2.007
1.261	0.799	2.243	2.035
1.214	0.883	2.284	1.930
1.195	0.827	2.424	1.945
1.253	0.812	2.245	2.023
1.212	0.890	2.255	1.945
1.236	0.840	2.423	1.965
1.222	0.814	2.230	2.027
1.256	0.904	2.230	1.945
1.179	0.845	2.416	1.977
1.285	0.793	2.237	2.007
1.236	0.876	2.288	2.035
1.171	0.830	2.368	1.945
1.272	0.817	2.243	2.042
1.205	0.903	2.321	1.931
1.192	0.827	2.424	2.010
1.229	0.796	2.245	2.009
1.250	0.914	2.296	1.941
1.211	0.838	2.417	1.984
1.301	0.814	2.232	1.984
1.235	0.902	2.351	1.945
1.214	0.804	2.281	1.957
1.314	0.823	2.242	2.048
1.211	0.866	2.334	1.913
1.256	0.837	2.411	2.004
1.231	0.786	2.251	1.978
1.262	0.876	2.327	1.938
1.217	0.820	2.413	1.960
1.239	0.787	2.243	1.974
1.243	0.898	2.373	1.952
1.159	0.809	2.400	1.990
1.242	0.801	2.243	2.035
1.225	0.901	2.325	1.959
1.244	0.851	2.423	1.977
1.240	0.800	2.235	2.040
1.236	0.870	2.342	1.974
1.225	0.845	2.403	2.043
1.234	0.786	2.242	1.987
1.243	0.876	2.346	1.887
1.152	0.816	2.425	1.990
1.282	0.791	2.245	2.033
1.218	0.876	2.262	1.932
1.224	0.837	2.430	1.996
1.239	0.788	2.255	2.035
1.266	0.883	2.321	2.033
1.197	0.863	2.428	1.972
1.224	0.760	2.425	2.002
1.243	0.889	2.288	1.959
1.206	0.853	2.423	1.990
1.266	0.786	2.229	2.048
1.220	0.854	2.348	1.965
1.198	0.827	2.430	1.961
1.240	0.800	2.242	2.048
1.222	0.877	2.307	2.074
1.231	0.847	2.358	2.009
1.216	0.775	2.255	2.035
1.249	0.863	2.281	1.945
1.198	0.837	2.423	1.977
1.249	0.793	2.245	2.034
1.202	0.876	2.351	1.960
1.207	0.839	2.409	1.961
1.240	0.804	2.243	2.048
1.220	0.872	2.231	2.052
1.184	0.833	2.410	1.925
1.216	0.786	2.235	1.987
1.240	0.854	2.262	1.965
1.205	0.857	2.424	1.990
1.262	0.798	2.235	2.035
1.239	0.870	2.230	1.964
1.129	0.839	2.424	1.944
1.295	0.817	2.243	2.042
1.198	0.857	2.219	2.118
1.197	0.837	2.416	1.997
1.243	0.787	2.236	2.042
1.243	0.876	2.348	1.961
1.185	0.827	2.449	1.997
1.240	0.779	2.230	2.042
1.243	0.876	2.346	1.965
1.148	0.986	2.409	1.957
1.275	0.796	2.243	2.048
1.205	0.893	2.281	1.971
1.256	0.832	2.410	1.990
1.237	0.779	2.243	2.048
1.218	0.858	2.295	1.961
1.231	0.793	2.424	1.990
1.227	0.779	2.227	2.048
1.243	0.870	2.281	1.951
1.158	0.843	2.423	1.960
1.301	0.786	2.243	2.048
1.262	0.836	2.307	1.954
1.195	0.908	2.424	1.977
1.256	0.798	2.165	2.040
1.202	0.870	2.320	1.965
1.190	0.870	2.423	1.990
1.222	0.772	2.243	1.997
1.250	0.870	2.178	1.952
1.171	0.858	2.256	1.956
1.261	0.801	2.288	2.042
1.268	0.829	2.255	1.932
1.159	0.844	2.381	1.968
1.272	0.817	2.242	2.042
1.221	0.860	2.321	1.939
1.210	0.863	2.449	1.977
1.231	0.795	2.243	1.960
1.281	0.834	2.281	1.974
1.174	0.866	2.371	1.945
1.227	0.783	2.243	2.047
1.249	0.873	2.267	1.951
1.158	0.835	2.423	1.971
1.258	0.812	2.235	2.035
1.243	0.852	2.371	1.977
1.229	0.854	2.374	1.997
1.239	0.788	2.243	1.985
1.240	0.854	2.282	1.960
1.187	0.837	2.375	1.990
1.221	0.780	2.214	2.042
1.249	0.887	2.325	1.985
1.164	0.870	2.381	1.994
1.260	0.773	2.250	2.036
1.240	0.834	2.294	1.974
1.176	0.858	2.368	1.933
1.249	0.753	2.352	1.984
1.205	0.857	2.335	1.970
1.198	0.863	2.394	1.990
1.250	0.771	2.224	2.047
1.281	0.831	2.210	1.994
1.188	0.850	2.404	1.977
1.242	0.799	2.245	2.042
1.291	0.863	2.329	2.049
1.159	0.860	2.423	1.949
1.261	0.804	2.368	1.939
1.249	0.857	2.351	1.952
1.230	0.858	2.400	1.946
1.240	0.788	2.243	2.045
1.240	0.847	2.215	1.951
1.220	0.857	2.384	1.961
1.247	0.779	2.242	2.048
1.294	0.820	2.334	2.064
1.152	0.866	2.394	1.996
1.260	0.794	2.236	2.042
1.223	0.833	2.334	1.977
1.243	0.863	2.410	1.977
1.250	0.791	2.235	2.037
1.230	0.860	2.281	1.951
1.257	0.903	2.404	1.955
1.229	0.776	2.249	2.042
1.249	0.828	2.242	2.055
1.203	0.853	2.430	1.946
1.271	0.801	2.276	2.042
1.268	0.834	2.255	1.952
1.191	0.849	2.375	1.974
1.252	0.776	2.271	2.036
1.259	0.821	2.255	1.945
1.210	0.857	2.368	1.945
1.243	0.770	2.236	2.048
1.275	0.829	2.242	2.036
1.184	0.863	2.384	1.977
1.239	0.786	2.245	2.036
1.268	0.854	2.295	1.936
1.175	0.850	2.429	1.977
1.262	0.779	2.242	2.040
1.239	0.841	2.325	1.965
1.210	0.863	2.249	1.974
1.242	0.769	2.250	2.068
1.266	0.847	2.307	1.977
1.214	0.857	2.416	1.977
1.223	0.787	2.222	2.024
1.255	0.824	2.217	1.965
1.194	0.900	2.369	1.959
1.265	0.794	2.243	2.039
1.262	0.870	2.263	1.960
1.198	0.888	2.387	2.018
1.252	0.783	2.242	2.023
1.203	0.883	2.262	1.968
1.210	0.862	2.368	1.871
1.230	0.776	2.249	2.042
1.275	0.870	2.242	1.961
1.206	0.891	2.397	1.940
1.217	0.781	2.242	1.933
1.262	0.847	2.320	1.971
1.202	0.870	2.213	1.985
1.265	0.786	2.236	2.045
1.243	0.854	2.223	1.968
1.204	0.857	2.358	1.977
1.242	0.776	2.243	2.048
1.317	0.825	2.230	1.965
1.226	0.864	2.423	2.002
1.208	0.801	2.242	1.977
1.260	0.837	2.262	1.985
1.188	0.866	2.368	1.927
1.248	0.783	2.249	2.042
1.256	0.826	2.242	1.926
1.239	0.860	2.368	1.987
1.249	0.773	2.262	2.037
1.198	0.863	2.353	1.985
1.193	0.860	2.368	1.948
1.236	0.784	2.242	1.961
1.288	0.873	2.262	1.987
1.233	0.860	2.383	1.960
1.248	0.795	2.239	2.039
1.272	0.834	2.309	1.952
1.214	0.886	2.365	1.968
1.268	0.779	2.255	2.008
1.256	0.830	2.213	2.023
1.210	0.850	2.344	1.940
1.234	0.784	2.370	1.973
1.268	0.847	2.262	1.985
1.212	0.882	2.368	1.955
1.243	0.783	2.265	2.052
1.275	0.830	2.215	1.968
1.172	0.860	2.383	1.965
1.260	0.774	2.236	2.002
1.285	0.816	2.313	2.002
1.204	0.901	2.368	1.936
1.252	0.776	2.275	2.023
1.256	0.825	2.320	1.974
1.223	0.844	2.368	1.940
1.221	0.802	2.243	2.036
1.262	0.866	2.236	1.960
1.239	0.825	2.384	1.960
1.248	0.776	2.236	2.042
1.281	0.829	2.281	2.061
1.184	0.863	2.376	1.926
1.300	0.784	2.217	2.050
1.281	0.810	2.249	1.994
1.246	0.886	2.368	1.990
1.242	0.800	2.293	2.004
1.268	0.863	2.321	1.985
1.239	0.881	2.368	1.991
1.223	0.779	2.236	2.023
1.323	0.860	2.242	2.039
1.227	0.895	2.384	1.977
1.261	0.786	2.242	2.039
1.275	0.833	2.210	1.944
1.185	0.866	2.342	1.933
1.252	0.791	2.242	2.075
1.265	0.830	2.262	1.977
1.223	0.870	2.369	1.977
1.239	0.779	2.356	2.036
1.288	0.886	2.242	2.023
1.235	0.857	2.394	1.984
1.230	0.784	2.249	2.010
1.294	0.875	2.249	1.985
1.194	0.857	2.387	1.933
1.265	0.779	2.252	2.010
1.243	0.860	2.204	1.963
1.251	0.776	2.396	1.965
1.255	0.779	2.278	2.040
1.262	0.834	2.230	1.985
1.268	0.894	2.345	1.936
1.229	0.779	2.249	2.027
1.294	0.826	2.202	1.985
1.227	0.845	2.397	1.931
1.259	0.733	2.275	2.039
1.249	0.847	2.262	1.976
1.214	0.895	2.189	1.965
1.265	0.783	2.317	2.037
1.281	0.863	2.175	1.968
1.223	0.846	2.381	1.946
1.252	0.794	2.259	2.023
1.275	0.823	2.230	1.998
1.214	0.850	2.370	1.965
1.223	0.810	2.249	1.901
1.307	0.826	2.204	1.961
1.188	0.866	2.209	2.004
1.268	0.789	2.265	2.114
1.243	0.828	2.242	2.011
1.217	0.825	2.379	1.977
1.255	0.794	2.262	2.014
1.243	0.826	2.210	1.968
1.256	0.886	2.394	1.920
1.227	0.797	2.204	1.946
1.307	0.860	2.236	1.985
1.207	0.857	2.368	1.940
1.234	0.802	2.351	2.010
1.288	0.836	2.202	1.987
1.212	0.888	2.411	1.959
1.252	0.731	2.275	1.985
1.262	0.820	2.203	1.965
1.230	0.886	2.474	1.972
1.246	0.798	2.266	1.946
1.302	0.817	2.255	1.966
1.257	0.886	2.370	1.965
1.239	0.804	2.292	2.023
1.307	0.810	2.209	2.017
1.184	0.914	2.375	1.946
1.262	0.798	2.239	2.030
1.307	0.817	2.199	2.036
1.214	0.887	2.370	1.938
1.259	0.797	2.377	1.974
1.281	0.828	2.201	1.985
1.263	0.894	2.465	1.946
1.247	0.851	2.275	2.059
1.281	0.817	2.212	1.963
1.239	0.886	2.358	1.940
1.219	0.811	2.278	2.009
1.307	0.817	2.189	2.023
1.214	0.870	2.368	1.920
1.267	0.810	2.252	2.023
1.301	0.842	2.203	1.986
1.214	0.895	2.363	1.938
1.255	0.804	2.271	2.001
1.272	0.831	2.210	1.973
1.233	0.879	2.368	1.955
1.223	0.804	2.279	2.042
1.315	0.824	2.210	2.004
1.233	0.891	2.368	1.946
1.220	0.804	2.377	2.023
1.281	0.804	2.202	1.985
1.231	0.895	2.376	1.946
1.252	0.797	2.279	2.007
1.291	0.804	2.202	2.005
1.214	0.895	2.368	1.985
1.252	0.808	2.331	2.004
1.289	0.828	2.351	2.007
1.236	0.895	2.368	1.933
1.246	0.798	2.265	2.007
1.285	0.826	2.202	1.987
1.233	0.887	2.370	1.906
1.256	0.794	2.319	2.002
1.315	0.816	2.223	1.966
1.225	0.895	2.375	1.979
1.268	0.817	2.383	2.007
1.281	0.816	2.416	2.007
1.259	0.866	2.370	1.946
1.233	0.795	2.291	2.007
1.268	0.814	2.223	1.961
1.238	0.887	2.383	1.932
1.214	0.682	2.306	2.001
1.308	0.821	2.209	1.985
1.236	0.895	2.368	1.973
